ensembl_gene_id	entrezgene
ENSMUSG00000074342	433638
ENSMUSG00000039563	NA
ENSMUSG00000026357	64214
ENSMUSG00000106447	NA
ENSMUSG00000031381	18700
ENSMUSG00000090210	213119
ENSMUSG00000022571	66194
ENSMUSG00000083257	NA
ENSMUSG00000032925	223272
ENSMUSG00000048351	69893
ENSMUSG00000112351	NA
ENSMUSG00000113097	NA
ENSMUSG00000073779	NA
ENSMUSG00000050312	106338
ENSMUSG00000028612	NA
ENSMUSG00000042473	245638
ENSMUSG00000036632	66248
ENSMUSG00000028102	18632
ENSMUSG00000024006	106504
ENSMUSG00000006782	12799
ENSMUSG00000079620	140474
ENSMUSG00000118239	NA
ENSMUSG00000101784	NA
ENSMUSG00000118071	NA
ENSMUSG00000041757	240753
ENSMUSG00000117858	NA
ENSMUSG00000036687	231832
ENSMUSG00000100432	NA
ENSMUSG00000041079	53858
ENSMUSG00000098559	NA
ENSMUSG00000038496	80721
ENSMUSG00000006705	18771
ENSMUSG00000082063	NA
ENSMUSG00000082793	NA
ENSMUSG00000105150	NA
ENSMUSG00000025272	56191
ENSMUSG00000098039	NA
ENSMUSG00000060890	170735
ENSMUSG00000112152	NA
ENSMUSG00000100190	NA
ENSMUSG00000038970	231876
ENSMUSG00000113267	NA
ENSMUSG00000019564	13496
ENSMUSG00000038630	100041581
ENSMUSG00000035638	224116
ENSMUSG00000083000	NA
ENSMUSG00000104423	NA
ENSMUSG00000101315	71386
ENSMUSG00000031461	17930
ENSMUSG00000099691	NA
ENSMUSG00000107663	NA
ENSMUSG00000028378	67103
ENSMUSG00000105919	NA
ENSMUSG00000109377	NA
ENSMUSG00000005534	16337
ENSMUSG00000002668	70785
ENSMUSG00000086377	NA
ENSMUSG00000033948	74464
ENSMUSG00000029551	66506
ENSMUSG00000053081	NA
ENSMUSG00000018143	17135
ENSMUSG00000063317	76179
ENSMUSG00000110257	NA
ENSMUSG00000081415	NA
ENSMUSG00000027796	55994
ENSMUSG00000031627	16363
ENSMUSG00000098140	NA
ENSMUSG00000109369	NA
ENSMUSG00000060974	258512
ENSMUSG00000086065	NA
ENSMUSG00000049972	329918
ENSMUSG00000101234	NA
ENSMUSG00000109512	NA
ENSMUSG00000082207	NA
ENSMUSG00000026388	73103
ENSMUSG00000106791	NA
ENSMUSG00000083636	NA
ENSMUSG00000101553	73395
ENSMUSG00000090086	NA
ENSMUSG00000091175	229550
ENSMUSG00000081222	NA
ENSMUSG00000081951	NA
ENSMUSG00000081505	NA
ENSMUSG00000034936	80981
ENSMUSG00000097448	NA
ENSMUSG00000031443	14068
ENSMUSG00000068290	77006
ENSMUSG00000112714	NA
ENSMUSG00000109690	NA
ENSMUSG00000105881	NA
ENSMUSG00000083117	NA
ENSMUSG00000104156	NA
ENSMUSG00000044279	224912
ENSMUSG00000083166	NA
ENSMUSG00000073774	654462
ENSMUSG00000035112	69847
ENSMUSG00000081217	NA
ENSMUSG00000062712	258955
ENSMUSG00000082826	NA
ENSMUSG00000042244	242100
ENSMUSG00000107496	NA
ENSMUSG00000107475	NA
ENSMUSG00000026166	20297
ENSMUSG00000108009	NA
ENSMUSG00000109255	NA
ENSMUSG00000034639	74729
ENSMUSG00000108357	NA
ENSMUSG00000082515	NA
ENSMUSG00000028646	54170
ENSMUSG00000074482	NA
ENSMUSG00000081166	NA
ENSMUSG00000116536	NA
ENSMUSG00000108382	NA
ENSMUSG00000083599	NA
ENSMUSG00000108122	NA
ENSMUSG00000084226	NA
ENSMUSG00000108554	NA
ENSMUSG00000108019	NA
ENSMUSG00000114354	NA
ENSMUSG00000079224	NA
ENSMUSG00000087521	NA
ENSMUSG00000051906	69142
ENSMUSG00000117297	NA
ENSMUSG00000037034	18503
ENSMUSG00000035378	72171
ENSMUSG00000074817	56522
ENSMUSG00000085083	NA
ENSMUSG00000046329	66972
ENSMUSG00000083753	NA
ENSMUSG00000116690	NA
ENSMUSG00000034359	329919
ENSMUSG00000029576	231858
ENSMUSG00000093610	NA
ENSMUSG00000030001	26910
ENSMUSG00000079584	245423
ENSMUSG00000003053	13095
ENSMUSG00000042677	230738
ENSMUSG00000041476	66106
ENSMUSG00000019909	77296
ENSMUSG00000043279	384309
ENSMUSG00000029198	17713
ENSMUSG00000101693	NA
ENSMUSG00000050965	18750
ENSMUSG00000019832	67844
ENSMUSG00000080899	NA
ENSMUSG00000110374	NA
ENSMUSG00000110414	NA
ENSMUSG00000038745	101613
ENSMUSG00000109751	NA
ENSMUSG00000029196	231151
ENSMUSG00000082634	NA
ENSMUSG00000108649	NA
ENSMUSG00000019905	210198
ENSMUSG00000081993	NA
ENSMUSG00000091390	NA
ENSMUSG00000089967	NA
ENSMUSG00000046598	71911
ENSMUSG00000036615	170767
ENSMUSG00000026572	83993
ENSMUSG00000034931	217207
ENSMUSG00000058135	14862
ENSMUSG00000037463	233040
ENSMUSG00000020074	67500
ENSMUSG00000101173	NA
ENSMUSG00000114669	NA
ENSMUSG00000087010	NA
ENSMUSG00000104163	NA
ENSMUSG00000098065	NA
ENSMUSG00000114490	NA
ENSMUSG00000026700	22164
ENSMUSG00000036357	245424
ENSMUSG00000105221	NA
ENSMUSG00000028009	NA
ENSMUSG00000069011	NA
ENSMUSG00000020718	50776
ENSMUSG00000063823	259028
ENSMUSG00000086078	NA
ENSMUSG00000001985	14807
ENSMUSG00000084916	NA
ENSMUSG00000062545	384059
ENSMUSG00000056306	329641
ENSMUSG00000031161	15185
ENSMUSG00000021871	NA
ENSMUSG00000000049	11818
ENSMUSG00000086902	NA
ENSMUSG00000103730	NA
ENSMUSG00000068417	667034
ENSMUSG00000028528	72685
ENSMUSG00000045180	110380
ENSMUSG00000115338	18950
ENSMUSG00000030108	14412
ENSMUSG00000038384	208043
ENSMUSG00000082062	NA
ENSMUSG00000040528	380732
ENSMUSG00000083126	NA
ENSMUSG00000028637	73332
ENSMUSG00000114359	NA
ENSMUSG00000021488	18193
ENSMUSG00000022829	207227
ENSMUSG00000027881	66921
ENSMUSG00000084978	NA
ENSMUSG00000043165	16939
ENSMUSG00000031513	68192
ENSMUSG00000084891	NA
ENSMUSG00000025613	12469
ENSMUSG00000106343	NA
ENSMUSG00000085104	NA
ENSMUSG00000000216	20278
ENSMUSG00000030101	58911
ENSMUSG00000106314	NA
ENSMUSG00000080844	NA
ENSMUSG00000114308	NA
ENSMUSG00000086859	76972
ENSMUSG00000086962	NA
ENSMUSG00000066755	240873
ENSMUSG00000025701	11689
ENSMUSG00000105914	NA
ENSMUSG00000086645	NA
ENSMUSG00000104981	NA
ENSMUSG00000042510	212439
ENSMUSG00000062031	212974
ENSMUSG00000018401	170749
ENSMUSG00000091845	NA
ENSMUSG00000099556	NA
ENSMUSG00000026843	320267
ENSMUSG00000083414	NA
ENSMUSG00000094004	331529
ENSMUSG00000081443	NA
ENSMUSG00000000903	22364
ENSMUSG00000082234	NA
ENSMUSG00000058297	94214
ENSMUSG00000101519	NA
ENSMUSG00000112717	NA
ENSMUSG00000048200	213573
ENSMUSG00000083836	NA
ENSMUSG00000104360	NA
ENSMUSG00000112173	NA
ENSMUSG00000111999	NA
ENSMUSG00000112806	NA
ENSMUSG00000022570	22122
ENSMUSG00000059816	545667
ENSMUSG00000034185	76237
ENSMUSG00000103953	NA
ENSMUSG00000109117	NA
ENSMUSG00000093445	231798
ENSMUSG00000027860	229658
ENSMUSG00000043859	NA
ENSMUSG00000109190	NA
ENSMUSG00000112185	NA
ENSMUSG00000104261	NA
ENSMUSG00000028597	67305
ENSMUSG00000028707	140477
ENSMUSG00000025616	74112
ENSMUSG00000101049	NA
ENSMUSG00000037390	666339
ENSMUSG00000081741	NA
ENSMUSG00000048621	622976
ENSMUSG00000072945	622473
ENSMUSG00000073787	NA
ENSMUSG00000031590	14300
ENSMUSG00000031246	56726
ENSMUSG00000025510	12476
ENSMUSG00000089916	NA
ENSMUSG00000051986	NA
ENSMUSG00000083446	NA
ENSMUSG00000083210	NA
ENSMUSG00000079479	668339
ENSMUSG00000030795	233908
ENSMUSG00000033423	140546
ENSMUSG00000100106	NA
ENSMUSG00000112414	NA
ENSMUSG00000031303	270672
ENSMUSG00000086706	102640771
ENSMUSG00000026415	64435
ENSMUSG00000026398	26424
ENSMUSG00000086395	NA
ENSMUSG00000000782	21414
ENSMUSG00000103572	NA
ENSMUSG00000056883	258056
ENSMUSG00000082810	NA
ENSMUSG00000040782	26374
ENSMUSG00000031299	18597
ENSMUSG00000026389	68428
ENSMUSG00000114531	NA
ENSMUSG00000106342	NA
ENSMUSG00000111075	NA
ENSMUSG00000082619	NA
ENSMUSG00000085662	NA
ENSMUSG00000114795	NA
ENSMUSG00000033255	333669
ENSMUSG00000114734	NA
ENSMUSG00000085831	72229
ENSMUSG00000040848	108735
ENSMUSG00000037129	214531
ENSMUSG00000052957	14451
ENSMUSG00000114433	NA
ENSMUSG00000081223	NA
ENSMUSG00000030763	30949
ENSMUSG00000029720	NA
ENSMUSG00000063672	74561
ENSMUSG00000020515	69125
ENSMUSG00000000731	11634
ENSMUSG00000107842	NA
ENSMUSG00000107927	NA
ENSMUSG00000083393	NA
ENSMUSG00000086141	NA
ENSMUSG00000079165	751865
ENSMUSG00000030000	11519
ENSMUSG00000050677	66717
ENSMUSG00000102860	NA
ENSMUSG00000030598	50760
ENSMUSG00000085562	72395
ENSMUSG00000030766	70497
ENSMUSG00000020766	14635
ENSMUSG00000028796	54383
ENSMUSG00000093650	NA
ENSMUSG00000035164	244871
ENSMUSG00000066842	545370
ENSMUSG00000056270	109314
ENSMUSG00000067351	NA
ENSMUSG00000106143	NA
ENSMUSG00000090737	NA
ENSMUSG00000027927	69332
ENSMUSG00000050765	NA
ENSMUSG00000040323	NA
ENSMUSG00000053830	NA
ENSMUSG00000104791	NA
ENSMUSG00000020758	192897
ENSMUSG00000083477	NA
ENSMUSG00000098149	NA
ENSMUSG00000102399	NA
ENSMUSG00000034269	72895
ENSMUSG00000094568	NA
ENSMUSG00000033368	70928
ENSMUSG00000020402	22333
ENSMUSG00000057265	72873
ENSMUSG00000005893	22026
ENSMUSG00000027233	67578
ENSMUSG00000099617	NA
ENSMUSG00000054517	338364
ENSMUSG00000097130	NA
ENSMUSG00000101661	NA
ENSMUSG00000030654	54208
ENSMUSG00000081018	NA
ENSMUSG00000103055	NA
ENSMUSG00000098134	66381
ENSMUSG00000021238	104776
ENSMUSG00000103186	NA
ENSMUSG00000060802	12010
ENSMUSG00000085127	NA
ENSMUSG00000022657	84544
ENSMUSG00000020773	217333
ENSMUSG00000105476	NA
ENSMUSG00000031232	67075
ENSMUSG00000114460	NA
ENSMUSG00000105540	NA
ENSMUSG00000114274	NA
ENSMUSG00000052271	17341
ENSMUSG00000104634	NA
ENSMUSG00000027424	74528
ENSMUSG00000111561	NA
ENSMUSG00000108199	NA
ENSMUSG00000114566	NA
ENSMUSG00000014551	64658
ENSMUSG00000118146	NA
ENSMUSG00000047230	12738
ENSMUSG00000111780	NA
ENSMUSG00000115312	NA
ENSMUSG00000032808	13097
ENSMUSG00000095964	NA
ENSMUSG00000019923	52696
ENSMUSG00000108069	NA
ENSMUSG00000102046	69966
ENSMUSG00000029090	70693
ENSMUSG00000027423	69178
ENSMUSG00000037025	15376
ENSMUSG00000028049	24045
ENSMUSG00000006345	14598
ENSMUSG00000000817	14103
ENSMUSG00000044667	229791
ENSMUSG00000081100	NA
ENSMUSG00000081896	NA
ENSMUSG00000096508	666040
ENSMUSG00000095057	NA
ENSMUSG00000111112	NA
ENSMUSG00000111520	NA
ENSMUSG00000053161	71227
ENSMUSG00000028859	12986
ENSMUSG00000114452	NA
ENSMUSG00000031545	102247
ENSMUSG00000098069	NA
ENSMUSG00000014353	72477
ENSMUSG00000114997	NA
ENSMUSG00000045948	24030
ENSMUSG00000050846	78834
ENSMUSG00000086718	NA
ENSMUSG00000027465	67231
ENSMUSG00000103187	NA
ENSMUSG00000078664	20755
ENSMUSG00000037275	216766
ENSMUSG00000082436	NA
ENSMUSG00000108636	NA
ENSMUSG00000006395	NA
ENSMUSG00000108608	NA
ENSMUSG00000068893	100303744
ENSMUSG00000110247	NA
ENSMUSG00000105151	NA
ENSMUSG00000111873	NA
ENSMUSG00000066235	215494
ENSMUSG00000053038	NA
ENSMUSG00000103286	NA
ENSMUSG00000106459	NA
ENSMUSG00000031532	67887
ENSMUSG00000105966	NA
ENSMUSG00000105891	NA
ENSMUSG00000079168	70192
ENSMUSG00000045662	66715
ENSMUSG00000047751	22286
ENSMUSG00000033253	230676
ENSMUSG00000110729	NA
ENSMUSG00000083627	NA
ENSMUSG00000087357	NA
ENSMUSG00000084964	NA
ENSMUSG00000030844	67865
ENSMUSG00000024935	20510
ENSMUSG00000111921	NA
ENSMUSG00000112772	NA
ENSMUSG00000068323	232156
ENSMUSG00000112730	NA
ENSMUSG00000087057	NA
ENSMUSG00000112574	NA
ENSMUSG00000019828	14816
ENSMUSG00000058806	12817
ENSMUSG00000084052	NA
ENSMUSG00000020823	74136
ENSMUSG00000049764	64453
ENSMUSG00000025810	18186
ENSMUSG00000112878	NA
ENSMUSG00000009640	66233
ENSMUSG00000025473	11501
ENSMUSG00000110562	NA
ENSMUSG00000040105	74411
ENSMUSG00000110654	NA
ENSMUSG00000034311	16571
ENSMUSG00000057337	53374
ENSMUSG00000064202	381218
ENSMUSG00000025809	16412
ENSMUSG00000073027	632708
ENSMUSG00000015668	72621
ENSMUSG00000079174	NA
ENSMUSG00000106466	NA
ENSMUSG00000087629	NA
ENSMUSG00000080957	NA
ENSMUSG00000021872	75019
ENSMUSG00000029635	264064
ENSMUSG00000074497	319493
ENSMUSG00000025808	74703
ENSMUSG00000108219	NA
ENSMUSG00000107458	NA
ENSMUSG00000030102	16438
ENSMUSG00000036907	226359
ENSMUSG00000045598	233887
ENSMUSG00000106190	NA
ENSMUSG00000000486	54204
ENSMUSG00000019900	320995
ENSMUSG00000084103	NA
ENSMUSG00000109062	NA
ENSMUSG00000109371	NA
ENSMUSG00000109346	NA
ENSMUSG00000033728	223664
ENSMUSG00000089993	NA
ENSMUSG00000105412	NA
ENSMUSG00000104631	NA
ENSMUSG00000028136	76742
ENSMUSG00000004207	19156
ENSMUSG00000094430	381043
ENSMUSG00000097256	NA
ENSMUSG00000102141	NA
ENSMUSG00000109987	NA
ENSMUSG00000103625	NA
ENSMUSG00000083750	NA
ENSMUSG00000116138	223665
ENSMUSG00000056018	75453
ENSMUSG00000109627	NA
ENSMUSG00000037014	20608
ENSMUSG00000021062	104886
ENSMUSG00000031651	244448
ENSMUSG00000033707	378937
ENSMUSG00000081910	NA
ENSMUSG00000034171	14073
ENSMUSG00000112721	NA
ENSMUSG00000078307	330941
ENSMUSG00000052382	328401
ENSMUSG00000102254	NA
ENSMUSG00000031285	13193
ENSMUSG00000040297	226551
ENSMUSG00000011832	213027
ENSMUSG00000025003	13098
ENSMUSG00000110833	NA
ENSMUSG00000111020	NA
ENSMUSG00000059648	497113
ENSMUSG00000090258	211151
ENSMUSG00000068407	497106
ENSMUSG00000053289	77591
ENSMUSG00000033373	110606
ENSMUSG00000086742	NA
ENSMUSG00000111693	NA
ENSMUSG00000094371	NA
ENSMUSG00000035932	404319
ENSMUSG00000085354	NA
ENSMUSG00000071302	72139
ENSMUSG00000073795	381933
ENSMUSG00000071552	100043314
ENSMUSG00000000730	54427
ENSMUSG00000094530	NA
ENSMUSG00000072115	11727
ENSMUSG00000110605	NA
ENSMUSG00000021876	58809
ENSMUSG00000042808	14776
ENSMUSG00000042808	14777
ENSMUSG00000035131	215378
ENSMUSG00000074743	21824
ENSMUSG00000081588	NA
ENSMUSG00000086932	NA
ENSMUSG00000082706	NA
ENSMUSG00000030109	14411
ENSMUSG00000062624	545288
ENSMUSG00000061086	17896
ENSMUSG00000025333	18241
ENSMUSG00000060591	80876
ENSMUSG00000025489	73835
ENSMUSG00000110104	NA
ENSMUSG00000090323	NA
ENSMUSG00000082911	NA
ENSMUSG00000085822	NA
ENSMUSG00000109991	NA
ENSMUSG00000087627	NA
ENSMUSG00000100605	NA
ENSMUSG00000106061	NA
ENSMUSG00000102403	NA
ENSMUSG00000108848	71249
ENSMUSG00000027435	17064
ENSMUSG00000080078	NA
ENSMUSG00000109215	NA
ENSMUSG00000099964	NA
ENSMUSG00000083255	NA
ENSMUSG00000109124	NA
ENSMUSG00000109064	105243117
ENSMUSG00000091490	622117
ENSMUSG00000074797	16434
ENSMUSG00000114277	NA
ENSMUSG00000021559	69635
ENSMUSG00000064125	73072
ENSMUSG00000034610	230594
ENSMUSG00000087678	NA
ENSMUSG00000101275	NA
ENSMUSG00000025491	68713
ENSMUSG00000026390	17167
ENSMUSG00000086805	NA
ENSMUSG00000030074	232313
ENSMUSG00000106797	NA
ENSMUSG00000104028	NA
ENSMUSG00000029190	320661
ENSMUSG00000108410	NA
ENSMUSG00000103385	NA
ENSMUSG00000107989	NA
ENSMUSG00000084157	NA
ENSMUSG00000028861	66407
ENSMUSG00000105852	NA
ENSMUSG00000074340	12659
ENSMUSG00000102302	NA
ENSMUSG00000030873	20277
ENSMUSG00000083783	NA
ENSMUSG00000040843	226591
ENSMUSG00000085093	NA
ENSMUSG00000111785	NA
ENSMUSG00000111389	NA
ENSMUSG00000086222	NA
ENSMUSG00000066621	70381
ENSMUSG00000036992	56488
ENSMUSG00000054994	331531
ENSMUSG00000116565	NA
ENSMUSG00000116684	NA
ENSMUSG00000032657	68521
ENSMUSG00000029192	100855
ENSMUSG00000102751	NA
ENSMUSG00000102738	NA
ENSMUSG00000040339	329739
ENSMUSG00000103070	NA
ENSMUSG00000031382	68854
ENSMUSG00000108918	NA
ENSMUSG00000022705	13490
ENSMUSG00000034951	233824
ENSMUSG00000000561	70465
ENSMUSG00000109529	NA
ENSMUSG00000106108	NA
ENSMUSG00000109286	NA
ENSMUSG00000103925	NA
ENSMUSG00000109551	NA
ENSMUSG00000109095	NA
ENSMUSG00000031546	109145
ENSMUSG00000109139	NA
ENSMUSG00000109359	NA
ENSMUSG00000109040	NA
ENSMUSG00000109385	NA
ENSMUSG00000079157	270028
ENSMUSG00000097694	NA
ENSMUSG00000027848	99543
ENSMUSG00000035673	216161
ENSMUSG00000109418	NA
ENSMUSG00000103728	NA
ENSMUSG00000020226	64454
ENSMUSG00000109162	NA
ENSMUSG00000104112	NA
ENSMUSG00000001119	12833
ENSMUSG00000034773	217216
ENSMUSG00000074445	100042514
ENSMUSG00000033342	75769
ENSMUSG00000005667	17768
ENSMUSG00000086798	NA
ENSMUSG00000102142	NA
ENSMUSG00000098206	NA
ENSMUSG00000029993	56748
ENSMUSG00000103427	NA
ENSMUSG00000000563	11950
ENSMUSG00000104145	NA
ENSMUSG00000106121	NA
ENSMUSG00000027859	18049
ENSMUSG00000104197	NA
ENSMUSG00000103541	NA
ENSMUSG00000098243	NA
ENSMUSG00000086087	NA
ENSMUSG00000104118	NA
ENSMUSG00000098045	NA
ENSMUSG00000109759	NA
ENSMUSG00000098145	NA
ENSMUSG00000108053	NA
ENSMUSG00000058665	13798
ENSMUSG00000103038	NA
ENSMUSG00000035754	216156
ENSMUSG00000081681	NA
ENSMUSG00000082189	NA
ENSMUSG00000102277	NA
ENSMUSG00000086190	NA
ENSMUSG00000086685	NA
ENSMUSG00000083928	NA
ENSMUSG00000038173	320981
ENSMUSG00000096119	NA
ENSMUSG00000082853	NA
ENSMUSG00000031434	75746
ENSMUSG00000112862	NA
ENSMUSG00000083641	NA
ENSMUSG00000050685	69339
ENSMUSG00000116848	75211
ENSMUSG00000112168	NA
ENSMUSG00000041797	217262
ENSMUSG00000110169	NA
ENSMUSG00000034768	217217
ENSMUSG00000086955	NA
ENSMUSG00000111434	NA
ENSMUSG00000110256	NA
ENSMUSG00000038145	20623
ENSMUSG00000015341	57437
ENSMUSG00000063230	258956
ENSMUSG00000109183	NA
ENSMUSG00000081211	NA
ENSMUSG00000022911	68146
ENSMUSG00000050092	20756
ENSMUSG00000112309	NA
ENSMUSG00000109888	NA
ENSMUSG00000103518	NA
ENSMUSG00000047146	52463
ENSMUSG00000103221	NA
ENSMUSG00000040836	240888
ENSMUSG00000042212	20758
ENSMUSG00000109974	NA
ENSMUSG00000047854	68159
ENSMUSG00000051176	22702
ENSMUSG00000030981	214766
ENSMUSG00000008475	67771
ENSMUSG00000110355	NA
ENSMUSG00000027466	24105
ENSMUSG00000025492	66141
ENSMUSG00000107540	NA
ENSMUSG00000107474	NA
ENSMUSG00000095279	NA
ENSMUSG00000037143	78774
ENSMUSG00000109088	NA
ENSMUSG00000027439	74533
ENSMUSG00000087056	NA
ENSMUSG00000056854	18994
ENSMUSG00000022800	69823
ENSMUSG00000049717	319583
ENSMUSG00000029622	11867
ENSMUSG00000105638	NA
ENSMUSG00000116553	NA
ENSMUSG00000034757	72053
ENSMUSG00000116829	NA
ENSMUSG00000027880	74686
ENSMUSG00000035258	320712
ENSMUSG00000111003	NA
ENSMUSG00000111605	NA
ENSMUSG00000063900	382007
ENSMUSG00000073001	67407
ENSMUSG00000103158	NA
ENSMUSG00000040396	68904
ENSMUSG00000059108	213002
ENSMUSG00000105522	NA
ENSMUSG00000062896	NA
ENSMUSG00000063800	230596
ENSMUSG00000109045	NA
ENSMUSG00000030655	233789
ENSMUSG00000029623	231887
ENSMUSG00000022983	224432
ENSMUSG00000028982	70556
ENSMUSG00000001767	66877
ENSMUSG00000083692	NA
ENSMUSG00000112128	NA
ENSMUSG00000104619	NA
ENSMUSG00000104685	NA
ENSMUSG00000085403	NA
ENSMUSG00000112761	NA
ENSMUSG00000022639	NA
ENSMUSG00000027202	20495
ENSMUSG00000035629	100502698
ENSMUSG00000078429	52468
ENSMUSG00000105498	NA
ENSMUSG00000105570	NA
ENSMUSG00000031548	20377
ENSMUSG00000086978	NA
ENSMUSG00000107168	NA
ENSMUSG00000086188	NA
ENSMUSG00000028684	22275
ENSMUSG00000020229	64452
ENSMUSG00000084757	NA
ENSMUSG00000066705	59095
ENSMUSG00000047485	245683
ENSMUSG00000084807	NA
ENSMUSG00000085368	NA
ENSMUSG00000081601	NA
ENSMUSG00000083173	NA
ENSMUSG00000098760	NA
ENSMUSG00000073759	NA
ENSMUSG00000090125	18991
ENSMUSG00000086767	NA
ENSMUSG00000039911	74646
ENSMUSG00000028007	76561
ENSMUSG00000086745	NA
ENSMUSG00000027857	22094
ENSMUSG00000022982	20655
ENSMUSG00000013858	216157
ENSMUSG00000116120	NA
ENSMUSG00000052144	232314
ENSMUSG00000048516	13525
ENSMUSG00000034429	69020
ENSMUSG00000079942	NA
ENSMUSG00000027858	70747
ENSMUSG00000042616	230751
ENSMUSG00000070464	541307
ENSMUSG00000099957	NA
ENSMUSG00000025432	11567
ENSMUSG00000004814	56221
ENSMUSG00000070699	71984
ENSMUSG00000081931	NA
ENSMUSG00000031384	69299
ENSMUSG00000048087	11615
ENSMUSG00000101386	NA
ENSMUSG00000086124	NA
ENSMUSG00000100761	NA
ENSMUSG00000031538	18791
ENSMUSG00000101922	NA
ENSMUSG00000105855	NA
ENSMUSG00000116733	NA
ENSMUSG00000116540	NA
ENSMUSG00000020775	60441
ENSMUSG00000099336	NA
ENSMUSG00000100979	NA
ENSMUSG00000027322	20612
ENSMUSG00000104427	NA
ENSMUSG00000022878	11450
ENSMUSG00000035745	170483
ENSMUSG00000026571	74106
ENSMUSG00000034789	19336
ENSMUSG00000102360	NA
ENSMUSG00000107029	NA
ENSMUSG00000043131	232157
ENSMUSG00000103303	NA
ENSMUSG00000033544	72713
ENSMUSG00000022656	58998
ENSMUSG00000021485	17121
ENSMUSG00000102960	NA
ENSMUSG00000005054	13014
ENSMUSG00000040521	66399
ENSMUSG00000025658	245684
ENSMUSG00000021486	66494
ENSMUSG00000102401	NA
ENSMUSG00000031492	108043
ENSMUSG00000028794	215493
ENSMUSG00000097881	NA
ENSMUSG00000082662	NA
ENSMUSG00000082475	NA
ENSMUSG00000080834	NA
ENSMUSG00000062224	71090
ENSMUSG00000115382	NA
ENSMUSG00000084276	NA
ENSMUSG00000115000	NA
ENSMUSG00000085866	NA
ENSMUSG00000081840	NA
ENSMUSG00000028980	100198
ENSMUSG00000098176	223648
ENSMUSG00000082001	NA
ENSMUSG00000059248	53860
ENSMUSG00000039917	215160
ENSMUSG00000114501	NA
ENSMUSG00000109939	NA
ENSMUSG00000106430	NA
ENSMUSG00000071041	100042069
ENSMUSG00000104870	73965
ENSMUSG00000086665	NA
ENSMUSG00000081383	NA
ENSMUSG00000086320	NA
ENSMUSG00000102813	NA
ENSMUSG00000085224	NA
ENSMUSG00000110220	NA
ENSMUSG00000079466	381359
ENSMUSG00000078190	NA
ENSMUSG00000110014	NA
ENSMUSG00000047875	269604
ENSMUSG00000112270	NA
ENSMUSG00000066752	NA
ENSMUSG00000074882	433247
ENSMUSG00000109769	NA
ENSMUSG00000112337	NA
ENSMUSG00000086277	75368
ENSMUSG00000110069	NA
ENSMUSG00000055030	20759
ENSMUSG00000087094	NA
ENSMUSG00000030846	21843
ENSMUSG00000105020	NA
ENSMUSG00000031231	66142
ENSMUSG00000089933	NA
ENSMUSG00000109997	NA
ENSMUSG00000110084	NA
ENSMUSG00000050635	20760
ENSMUSG00000040265	103967
ENSMUSG00000110269	NA
ENSMUSG00000084299	NA
ENSMUSG00000081988	NA
ENSMUSG00000096257	100504112
ENSMUSG00000045231	NA
ENSMUSG00000031673	12552
ENSMUSG00000046203	NA
ENSMUSG00000030595	18036
ENSMUSG00000068463	NA
ENSMUSG00000027229	74401
ENSMUSG00000112652	NA
ENSMUSG00000032788	216134
ENSMUSG00000022885	20440
ENSMUSG00000046259	20762
ENSMUSG00000042157	20763
ENSMUSG00000052508	258513
ENSMUSG00000027925	NA
ENSMUSG00000028976	56485
ENSMUSG00000015149	64383
ENSMUSG00000033792	11977
ENSMUSG00000050201	237987
ENSMUSG00000112659	NA
ENSMUSG00000101700	NA
ENSMUSG00000112557	NA
ENSMUSG00000062064	435818
ENSMUSG00000035212	230514
ENSMUSG00000068740	53883
ENSMUSG00000045288	16470
ENSMUSG00000063696	NA
ENSMUSG00000109848	NA
ENSMUSG00000109701	NA
ENSMUSG00000110340	69794
ENSMUSG00000103053	NA
ENSMUSG00000107704	NA
ENSMUSG00000104332	NA
ENSMUSG00000028972	12353
ENSMUSG00000049641	215031
ENSMUSG00000074796	269356
ENSMUSG00000028048	14466
ENSMUSG00000041836	19267
ENSMUSG00000109699	NA
ENSMUSG00000110336	71058
ENSMUSG00000110019	NA
ENSMUSG00000110053	NA
ENSMUSG00000031871	12562
ENSMUSG00000026698	67292
ENSMUSG00000104269	NA
ENSMUSG00000102134	NA
ENSMUSG00000100380	NA
ENSMUSG00000104331	NA
ENSMUSG00000082140	NA
ENSMUSG00000101973	NA
ENSMUSG00000099629	NA
ENSMUSG00000101208	NA
ENSMUSG00000101735	NA
ENSMUSG00000103393	NA
ENSMUSG00000099842	NA
ENSMUSG00000102994	NA
ENSMUSG00000101074	NA
ENSMUSG00000090260	72753
ENSMUSG00000108074	NA
ENSMUSG00000006732	17299
ENSMUSG00000050190	384813
ENSMUSG00000104253	NA
ENSMUSG00000028907	67205
ENSMUSG00000003721	72999
ENSMUSG00000108127	NA
ENSMUSG00000020719	13207
ENSMUSG00000092276	78639
ENSMUSG00000110155	NA
ENSMUSG00000110168	NA
ENSMUSG00000110224	NA
ENSMUSG00000086426	NA
ENSMUSG00000054667	16370
ENSMUSG00000109723	NA
ENSMUSG00000110092	NA
ENSMUSG00000110036	NA
ENSMUSG00000079058	252866
ENSMUSG00000079058	384814
ENSMUSG00000080115	100504608
ENSMUSG00000084260	NA
ENSMUSG00000095901	258201
ENSMUSG00000110347	NA
ENSMUSG00000109703	NA
ENSMUSG00000032643	14201
ENSMUSG00000082500	NA
