"","logFC","logCPM","PValue","FDR"
"mmu-let-7b-5p",0.700628167606145,12.937753788051,0.354536736629372,1
"mmu-mir-23a-3p",-0.698478571511283,7.77845208284818,0.543298685977514,1
"mmu-mir-31-3p",0.695790469644547,-1.47498857775341,1,1
"mmu-mir-7090-3p",0.695790469644547,-1.47498857775341,1,1
"mmu-mir-3110-3p",0.69516255849995,-0.387762871414874,0.554652382988382,1
"mmu-mir-326-5p",0.693065838338185,-0.733271993264733,0.724720403641048,1
"mmu-mir-652-3p",0.692834751093671,8.09797542793371,0.371193424795072,1
"mmu-mir-425-5p",0.688754334261382,8.38157806520079,0.384438043087747,1
"mmu-mir-128-2-5p",0.684443898362446,1.22519780300957,0.404576482054101,1
"mmu-mir-7659-5p",0.681162627905572,0.117931513512677,0.49990704110734,1
"mmu-mir-8111",0.67924035576418,2.34680629725685,0.41292209843892,1
"mmu-mir-130a-5p",0.678036659664753,3.77491131571829,0.370590613379831,1
"mmu-mir-27a-3p",-0.677421576229972,8.98031000578169,0.581185713962407,1
"mmu-mir-7216-5p",-0.673822774538978,-1.48133862846558,1,1
"mmu-mir-486a-3p",-0.673822774538978,-1.48133862846558,1,1
"mmu-mir-190b-3p",-0.672756795128256,-0.758135149867577,1,1
"mmu-mir-6911-5p",0.669749174122435,-0.891609944171089,0.797821932863974,1
"mmu-mir-7672-3p",-0.666612450053814,-1.11957043930927,0.962603096913501,1
"mmu-mir-30f",0.665258850014881,-1.10686521968481,0.533955038795709,1
"mmu-mir-7074-3p",0.665258850014881,-1.10686521968481,0.533955038795709,1
"mmu-mir-592-5p",-0.663121862193883,1.89846488389486,0.583597186357256,1
"mmu-mir-7046-3p",0.65667847190447,-1.74847211239428,1,1
"mmu-mir-6907-5p",0.65667847190447,-1.74847211239428,1,1
"mmu-mir-7046-5p",0.65667847190447,-1.74847211239428,1,1
"mmu-mir-17-5p",-0.654301237374693,11.4703609780389,0.553530723035916,1
"mmu-mir-653-5p",-0.653298414833105,-0.515912965161366,0.65814762406505,1
"mmu-mir-1938",0.651675200096547,0.223973141445171,0.506657492226775,1
"mmu-mir-470-5p",-0.650685531490894,0.708428721701527,0.881247706834986,1
"mmu-mir-191-5p",-0.647550665831473,12.3261406129973,0.548634948052231,1
"mmu-mir-1946a",-0.643734990033953,3.21845175644847,0.622668568847262,1
"mmu-mir-1258-3p",0.643082408792938,3.4470887560133,0.439813472857547,1
"mmu-mir-3061-3p",-0.642652634077809,1.96972230125494,0.640505198832121,1
"mmu-mir-3109-5p",-0.642218688729589,-1.48313371501306,1,1
"mmu-mir-125a-3p",0.64157472295463,5.64975393471073,0.413369252989835,1
"mmu-mir-181c-5p",0.640789273830165,5.33073768487313,0.413237552821412,1
"mmu-mir-6959-5p",0.640288862959622,-0.887742979587495,0.87755381594587,1
"mmu-mir-877-5p",0.636347642372495,6.18082270687791,0.447699956877238,1
"mmu-mir-34c-5p",-0.634275646300699,10.3304696446659,0.636244853186696,1
"mmu-mir-488-5p",-0.633217080292829,4.56555611704734,0.562751059662471,1
"mmu-mir-6951-5p",0.630468187451962,-0.617315694084957,0.562118718248514,1
"mmu-mir-221-3p",0.626274718272661,7.71630337350178,0.484784696154383,1
"mmu-mir-25-5p",-0.619632607685136,6.46885917763204,0.57277151713409,1
"mmu-mir-361-3p",0.616935951827828,10.3278241904014,0.424718865764343,1
"mmu-mir-194-5p",-0.616071095462861,6.95980656555868,0.606140098420899,1
"mmu-mir-187-3p",0.614357964461103,5.48622866146311,0.443135221529514,1
"mmu-mir-1949",-0.613776818185302,2.84247155118417,0.616274368865978,1
"mmu-mir-7240-5p",-0.61348410881344,-1.10083133299015,1,1
"mmu-mir-1249-3p",-0.611843695059667,4.73048763722481,0.600775370738523,1
"mmu-mir-542-3p",-0.611768610363859,8.98287713984944,0.789119210220964,1
"mmu-mir-466i-5p",0.608380206931384,-0.755579380422584,0.612189003767347,1
"mmu-mir-188-5p",-0.606785942293249,3.72539464449494,0.583608565690432,1
"mmu-mir-30d-3p",0.603888042985217,6.48065180541174,0.432285153628634,1
"mmu-mir-3473b",0.602004062839725,4.459527914579,0.444501039903135,1
"mmu-mir-7667-5p",-0.600691121124782,0.35598531795813,0.803924499225985,1
"mmu-mir-191-3p",-0.600462775883262,4.25955082321483,0.578079357616437,1
"mmu-mir-18a-3p",-0.599726659235113,5.03036376872315,0.609387095870245,1
"mmu-mir-6965-3p",0.597412604321038,-0.0208150446976455,0.599505725303969,1
"mmu-mir-5709-5p",-0.594678774577865,0.0558490856885934,0.587505771664827,1
"mmu-mir-98-3p",-0.591863044959779,4.92876442002679,0.589633916427733,1
"mmu-mir-101a-3p",0.587138954709805,9.93854919293916,0.441204026218543,1
"mmu-mir-6945-3p",-0.585242016054289,-0.287739619492062,0.776042331387957,1
"mmu-mir-6903-3p",0.583024489560007,-1.02228637700898,0.797338128743649,1
"mmu-mir-7017-5p",0.577821443042705,-0.430785917921196,0.762462383235059,1
"mmu-mir-320-5p",0.577220545846107,3.30399636929172,0.448386096588824,1
"mmu-mir-6914-5p",-0.575065764911205,-1.5322856294129,1,1
"mmu-mir-6976-5p",-0.575065764911205,-1.5322856294129,1,1
"mmu-mir-5106",0.573710319571408,1.99148027670732,0.455023427190117,1
"mmu-mir-450b-5p",-0.572328108644156,7.36415598322783,0.769502624515468,1
"mmu-mir-100-3p",0.571640491006705,2.04669481712682,0.491825743858531,1
"mmu-mir-328-5p",0.570489891607972,3.81023263434811,0.453012726563977,1
"mmu-mir-3082-5p",0.57015070830511,-0.118724946874634,0.595826896071994,1
"mmu-mir-129-1-3p",-0.569949549428202,1.26272064211975,0.774385446378154,1
"mmu-mir-7070-3p",-0.565573482157261,-0.803779293186107,0.965665414637221,1
"mmu-mir-7092-5p",0.564726540545795,-0.0844441404869005,0.691339506112426,1
"mmu-let-7c-5p",0.560191629184971,14.6712459446257,0.442896422831043,1
"mmu-mir-3097-3p",0.557673135125154,-0.812151065843427,0.915461982444057,1
"mmu-mir-153-5p",-0.554883772831117,3.86400296028973,0.623457316420676,1
"mmu-mir-192-3p",0.55480070827942,-0.021217248232599,0.582914228503928,1
"mmu-mir-1198-3p",0.554394822044982,1.3145682860628,0.528331209895065,1
"mmu-mir-744-5p",-0.55327353397825,10.3846778695824,0.608103131598747,1
"mmu-mir-6418-3p",-0.552668476262734,-0.135167951488078,0.846981533549634,1
"mmu-mir-362-3p",-0.552324969184543,6.08740558345832,0.665419012659479,1
"mmu-mir-664-5p",0.551809701662558,4.09748637226833,0.47675593574838,1
"mmu-mir-3094-3p",-0.551514130373654,-1.1458175910129,0.91845539723383,1
"mmu-mir-669h-3p",-0.55144169236862,0.316645675269484,0.867372654529723,1
"mmu-mir-3963",-0.550899433597669,11.4873361767998,0.607883242782444,1
"mmu-let-7a-5p",-0.550592028458954,13.8968275987863,0.591342559635476,1
"mmu-mir-3057-5p",0.548315926776244,4.22879103662559,0.458722047413437,1
"mmu-mir-6994-3p",-0.5450500786543,-0.111038986237063,0.830162704671945,1
"mmu-mir-375-3p",-0.544311456825791,-0.578482442752849,1,1
"mmu-mir-6516-5p",-0.543027268885403,2.98452164768236,0.719433420238239,1
"mmu-mir-7064-5p",-0.542845387565273,-1.53467518635411,1,1
"mmu-mir-6994-5p",-0.542845387565273,-1.53467518635411,1,1
"mmu-mir-5130",-0.538044306101368,1.09454964433657,0.703831441768499,1
"mmu-mir-671-3p",0.533288291536026,7.28886216457511,0.480925721314975,1
"mmu-mir-1839-3p",-0.53306887654363,4.22223377211049,0.64094136749578,1
"mmu-mir-532-3p",-0.530187124587083,5.66532678824525,0.648979944875477,1
"mmu-mir-335-5p",-0.523634887989807,10.231593497378,0.643759345457143,1
"mmu-mir-18b-5p",-0.52121499428906,0.526574631397496,0.831448202242982,1
"mmu-mir-5121",0.518901677900294,7.40299517097812,0.498281803354359,1
"mmu-mir-449b",-0.516778672743105,-0.57269673472256,1,1
"mmu-mir-5113",-0.516273424937159,2.66315610962764,0.714432489977467,1
"mmu-mir-423-3p",-0.515388075868535,10.6725709982662,0.729119440709066,1
"mmu-let-7a-2-3p",0.514226751695278,1.50747901039047,0.541936309643531,1
"mmu-mir-155-3p",0.510824766392658,2.55103932523161,0.507828344003922,1
"mmu-mir-186-3p",0.51054582877901,-0.325655625869682,0.624970382328858,1
"mmu-mir-190b-5p",-0.510092909754143,2.93579484587098,0.651486631568224,1
"mmu-mir-125a-5p",-0.504186125780556,11.2173795023037,0.681920524127895,1
"mmu-mir-3112-5p",0.504170826762911,-1.213063063738,0.914691755442252,1
"mmu-mir-3110-5p",0.50258526705172,1.57340409668567,0.573130725945105,1
"mmu-mir-16-2-3p",-0.493819972192447,4.84391004206011,0.659887453957914,1
"mmu-mir-874-5p",-0.492920539608304,-1.19039958908457,1,1
"mmu-mir-1187",-0.491824484355789,1.50388154280308,0.893579461757059,1
"mmu-mir-1843a-5p",0.488249816074806,7.62347547423901,0.546887114439877,1
"mmu-mir-5128",-0.487205566209709,2.78761086881341,0.689927935812627,1
"mmu-mir-324-5p",0.485595824300845,4.14620295012959,0.507256655515842,1
"mmu-mir-455-5p",0.483731133233092,8.63677533890649,0.536201057825718,1
"mmu-mir-345-3p",-0.481625996801198,8.05681930884114,0.682629397867019,1
"mmu-mir-7650-5p",0.481326518246418,-0.239575843272476,0.709611122293199,1
"mmu-mir-204-5p",0.479574623174522,6.10284836997355,0.582012638175616,1
"mmu-mir-6984-3p",-0.478196710692089,-1.58365331464481,1,1
"mmu-mir-138-1-3p",-0.478196710692089,-1.58365331464481,1,1
"mmu-mir-6925-5p",-0.478196710692089,-1.58365331464481,1,1
"mmu-mir-7003-5p",-0.478196710692089,-1.58365331464481,1,1
"mmu-mir-3475-3p",0.471928992186842,-0.692922125120054,0.64565923893394,1
"mmu-mir-344-3p",0.471186166277306,9.2786611303848,0.586214512118195,1
"mmu-mir-23a-5p",0.468569151015872,-0.281809374734948,0.657836363769779,1
"mmu-mir-187-5p",-0.465375912175057,1.32667244456868,0.76784076758289,1
"mmu-mir-7669-5p",-0.464388727340039,-1.13344127727029,1,1
"mmu-mir-28c",0.458847174111637,3.26526167814691,0.53718801923305,1
"mmu-mir-6922-5p",-0.457435328828744,-0.386672429855934,1,1
"mmu-mir-344i",-0.455253718949382,3.32426789750665,0.776578118772028,1
"mmu-mir-3962",-0.455047738680783,4.03209206761117,0.700406175092113,1
"mmu-let-7b-3p",0.451787152334529,7.1085947318923,0.552678892921188,1
"mmu-mir-7068-3p",0.451042025175838,0.224263889733117,0.701413848123413,1
"mmu-mir-7115-5p",0.450606147843769,-1.04041832801459,0.668162066736556,1
"mmu-mir-8103",0.449414766707198,2.28455543595663,0.574055306343971,1
"mmu-mir-24-1-5p",-0.445666826626975,2.13904301623515,0.769977591398398,1
"mmu-mir-20a-5p",-0.445082656848869,12.1675806885941,0.70785322196236,1
"mmu-mir-3092-3p",0.445032660259958,-0.854755251400979,0.790370408640672,1
"mmu-mir-1971",-0.442556488236592,0.392457144453282,0.752560192732168,1
"mmu-mir-652-5p",0.442343431137073,2.00098755034637,0.564917506867732,1
"mmu-mir-708-3p",0.440979107167319,2.18622045258624,0.600440755067071,1
"mmu-mir-384-5p",0.437452479594156,6.50587636595202,0.559605378535186,1
"mmu-mir-3074-1-3p",-0.431583487678256,2.97586903575326,0.728415885211699,1
"mmu-mir-7015-3p",0.430981266056118,0.162594694162923,0.729170938664491,1
"mmu-let-7j",0.426257452256634,5.73699822617123,0.556662795784578,1
"mmu-mir-582-5p",-0.425404356032762,2.09025182795846,0.810315170708854,1
"mmu-mir-34a-5p",-0.418262254570107,8.31107983047201,0.72668584387553,1
"mmu-mir-132-3p",0.417369715488599,7.44177421564666,0.599455247961064,1
"mmu-mir-344c-5p",-0.417165983186315,0.851348219933039,0.833160694299562,1
"mmu-mir-99a-5p",0.416871107357522,15.7826425497782,0.547193719292928,1
"mmu-mir-5122",-0.414271341367227,1.84542277683188,0.776522710079032,1
"mmu-let-7f-1-3p",0.40302435144328,6.35905445439044,0.576202565963557,1
"mmu-mir-1966-3p",0.402756656920298,0.868375127202714,0.649832700359063,1
"mmu-mir-6911-3p",-0.398281951211022,0.850154011492136,0.846995732743499,1
"mmu-mir-7093-3p",-0.394974927969261,-0.68043359876154,0.843037778107555,1
"mmu-mir-22-3p",-0.393094470455416,9.10753033123008,0.754394090861639,1
"mmu-mir-3076-5p",0.392750164501502,-0.630042479805177,0.72890509961584,1
"mmu-mir-219a-5p",-0.39235759386324,4.09343808295203,0.854765573029677,1
"mmu-mir-6919-5p",0.391984909079472,-0.997762450898108,0.797579215120464,1
"mmu-mir-1957a",0.391972587378205,7.68133587777469,0.595023948252055,1
"mmu-mir-674-5p",-0.391848820808277,7.56059791497839,0.747084185473168,1
"mmu-mir-3087-3p",-0.391158825074911,-0.629077693831778,1,1
"mmu-mir-30c-5p",-0.390036003258779,13.3445428661594,0.723273375426017,1
"mmu-mir-107-3p",-0.389462597661654,9.10059203583453,0.751154588643882,1
"mmu-mir-128-3p",0.389444902671117,12.0506090802377,0.581207140242,1
"mmu-mir-125b-5p",-0.384047537988163,12.8210843619117,0.736245350226503,1
"mmu-let-7i-5p",0.384006916248461,16.0089618357497,0.575393400073642,1
"mmu-mir-7220-3p",-0.383531469490527,-1.63538311865275,1,1
"mmu-mir-3472",-0.381401227961074,-0.443766550345146,0.882098678066873,1
"mmu-mir-3473a",0.380774463516207,0.405534787586977,0.705095075040604,1
"mmu-mir-139-3p",0.378150869884952,4.61752760095471,0.598650266019958,1
"mmu-mir-6390",-0.376935897822658,-0.660796173142719,1,1
"mmu-mir-6914-3p",0.376671985249285,1.49014286170839,0.651483207386888,1
"mmu-mir-30b-3p",0.376025262690294,7.15565800577778,0.603522965928684,1
"mmu-mir-3960",-0.369796007226967,-0.902057216276776,1,1
"mmu-mir-338-5p",-0.368653889873344,6.42489980268356,0.774348746116581,1
"mmu-let-7c-1-3p",0.367408260777804,7.71154835878921,0.60826119297361,1
"mmu-mir-350-5p",-0.365151631250118,4.84764146610965,0.761719886486193,1
"mmu-mir-339-5p",-0.35938782432123,7.72495332552095,0.786738958429342,1
"mmu-mir-872-5p",0.358485003415159,10.5510863095268,0.604930908748315,1
"mmu-mir-7009-5p",0.35653822711396,-0.580423138719616,0.91198453464696,1
"mmu-mir-706",-0.356250086891051,0.192156110161837,0.995467146157519,1
"mmu-mir-1960",0.355552959301241,1.0566797354334,0.688360648983489,1
"mmu-mir-1930-3p",0.355527890069047,0.449017729337842,0.793635086766341,1
"mmu-mir-339-3p",-0.355049909404235,4.4463257950734,0.79895845824755,1
"mmu-mir-3086-5p",-0.352440168767793,0.964201358978465,0.868054385149196,1
"mmu-mir-1943-5p",0.352182180483725,1.82062138584533,0.63212221805025,1
"mmu-mir-8100",0.351956731500437,-1.43280825691336,1,1
"mmu-mir-365-2-5p",-0.350850986850508,1.47164051139864,0.868978439358898,1
"mmu-let-7g-5p",-0.349970938759137,15.332404721756,0.759760116797978,1
"mmu-mir-696",-0.346833901207386,2.70534954551523,0.795207836424884,1
"mmu-let-7k",0.345853607348447,2.86613752526683,0.643024639920332,1
"mmu-mir-6958-3p",-0.343607717252868,-1.22105571409377,1,1
"mmu-mir-6960-5p",-0.342289343575046,0.72311657723845,0.864295296242041,1
"mmu-mir-181b-1-3p",0.341394519710938,7.50790289009309,0.627501399581222,1
"mmu-mir-6997-5p",-0.338259852410043,0.947851936238745,0.871574199459603,1
"mmu-let-7d-3p",-0.337884193914447,9.682057426374,0.797311325349139,1
"mmu-mir-8105",-0.337437954955937,-0.290454287304288,1,1
"mmu-mir-103-2-5p",0.3364603689374,-1.16704058597781,0.976698366101702,1
"mmu-mir-1968-5p",0.333530126384512,3.1076562619655,0.636676538077552,1
"mmu-mir-6952-3p",0.333188182154111,0.0983943068800022,0.725916256010754,1
"mmu-mir-181a-5p",0.331693994293777,12.3436870319637,0.631372490415573,1
"mmu-mir-342-3p",-0.328649292425976,7.03930402476711,0.800217900652012,1
"mmu-mir-3059-5p",0.327789399054477,-0.2017601488207,0.777857466214979,1
"mmu-mir-1306-3p",0.326860617092062,4.17191304122254,0.639740093000831,1
"mmu-mir-3066-3p",-0.31998076277249,1.01111246180653,0.901279167955931,1
"mmu-mir-1198-5p",0.319250078920104,9.03087475456168,0.645135225677339,1
"mmu-mir-384-3p",-0.318102509109151,7.06031145148288,0.819588243104076,1
"mmu-mir-6990-5p",-0.317195744067964,-0.696736768108051,0.823493979279849,1
"mmu-mir-5131",-0.317195744067964,-0.696736768108051,0.823493979279849,1
"mmu-mir-101a-5p",0.315204190697995,-1.43162701250652,1,1
"mmu-mir-33-5p",-0.311065166982777,3.30130276503236,0.817456172650781,1
"mmu-mir-466j",-0.309333724171598,0.52258148015713,0.935825178051275,1
"mmu-mir-15a-3p",0.305137444139551,3.44007687037406,0.661669339185398,1
"mmu-mir-674-3p",0.303346815633315,10.3712933474348,0.656185835075311,1
"mmu-mir-3572-5p",-0.302639815433716,1.58908760258835,0.851851171265551,1
"mmu-mir-598-3p",-0.30123272953389,8.0663057899803,0.829031687083923,1
"mmu-mir-181c-3p",0.300030737026547,7.37147762345535,0.661343376154221,1
"mmu-mir-490-3p",0.299032825564871,0.469612770337985,0.796362546995513,1
"mmu-mir-7070-5p",0.295709474836983,-1.38376097406538,1,1
"mmu-mir-7075-3p",0.295709474836983,-1.38376097406538,1,1
"mmu-mir-7660-3p",0.295709474836983,-1.38376097406538,1,1
"mmu-mir-6896-5p",0.295440952012032,1.27707361347953,0.728854500140741,1
"mmu-let-7e-5p",0.293313899225377,10.7995693499514,0.660536037828393,1
"mmu-mir-344g-3p",-0.288420101231845,3.69956331164705,0.82611973200546,1
"mmu-mir-16-5p",0.287678081638909,9.85763340810436,0.665004622235536,1
"mmu-mir-3109-3p",0.286095607933733,-0.598492169595738,0.806825535730321,1
"mmu-mir-212-5p",-0.284453837364602,7.81204836123183,0.856668980000667,1
"mmu-mir-1b-5p",-0.284345053524483,0.682314098715262,0.881338091794406,1
"mmu-mir-3970",0.281815451548615,4.86236907018855,0.678257389516712,1
"mmu-mir-6901-3p",0.281279175291816,-0.158147287519021,0.852066789371894,1
"mmu-mir-148b-5p",-0.280900056433583,5.3160911081084,0.835256276315243,1
"mmu-mir-448-3p",-0.278117704797673,-1.26559417828344,1,1
"mmu-mir-6413",0.277628772620942,2.28063298386729,0.735611333572749,1
"mmu-mir-879-5p",-0.276962418299998,1.35903442115144,0.924051734551409,1
"mmu-mir-328-3p",-0.275535566715832,10.2548256067313,0.849198175524711,1
"mmu-mir-744-3p",-0.275386473574931,3.36096270213921,0.842408533909066,1
"mmu-mir-491-5p",-0.273309509562838,1.17650749786406,0.984133811354414,1
"mmu-mir-7066-3p",0.269277689373376,-1.18375472638625,0.900131872570619,1
"mmu-mir-763",0.269277689373376,-1.18375472638625,0.900131872570619,1
"mmu-mir-344-5p",0.267591221033708,0.650954104772242,0.729985693995638,1
"mmu-mir-193b-3p",-0.266170500034865,2.72536472239175,0.903344484368526,1
"mmu-mir-7647-3p",-0.265013070376223,-0.921271396378861,1,1
"mmu-mir-215-5p",0.264219540616431,1.48922792413474,0.729480899901611,1
"mmu-mir-144-5p",0.262572183845448,-1.4398406447216,1,1
"mmu-mir-6927-3p",0.262572183845448,-1.4398406447216,1,1
"mmu-mir-7655-5p",0.257431143224893,-0.277734308541242,0.941037373542783,1
"mmu-mir-712-5p",-0.25683275207642,2.58785593314845,0.871883830911179,1
"mmu-mir-7664-3p",-0.254105711096164,0.354619697066904,0.992551157391365,1
"mmu-mir-1946b",-0.252102547822381,2.15905388050585,0.91773213912873,1
"mmu-mir-425-3p",-0.250786084948083,5.82560168288776,0.8697659608914,1
"mmu-mir-3068-3p",-0.250781871304475,6.55100934962386,0.889834597174,1
"mmu-mir-3113-3p",0.249926696072673,-0.876372728373552,0.916231323059655,1
"mmu-mir-497a-3p",0.247382438096729,-0.117830070487157,0.916949202037485,1
"mmu-mir-712-3p",0.247338498059301,0.644259480523403,0.783139287771226,1
"mmu-mir-6904-3p",-0.246622066163971,-1.26498264746803,1,1
"mmu-mir-423-5p",0.245938333006105,9.14053750331676,0.707971023291235,1
"mmu-mir-19b-1-5p",-0.245891860402009,0.976274379845102,0.969370019002839,1
"mmu-mir-3108-3p",-0.245118458863202,-0.45568498963105,0.978747887815428,1
"mmu-let-7i-3p",-0.243457483271505,3.0290672525068,0.916380151456522,1
"mmu-mir-26a-2-3p",-0.239845837258518,6.05532540277277,0.880270366505453,1
"mmu-mir-1955-5p",-0.238173507817885,1.74967991802895,0.9193061490801,1
"mmu-mir-872-3p",-0.234558681556622,7.11096108193983,0.89216865736124,1
"mmu-mir-26a-5p",-0.234493592716504,14.7090996195569,0.866482496076551,1
"mmu-mir-206-3p",-0.23435216996694,2.72213017520807,0.941067502641101,1
"mmu-mir-331-3p",-0.233249384249662,5.89239766323469,0.89863837219557,1
"mmu-mir-1194",-0.232106004723576,3.64568423369466,0.881814996965616,1
"mmu-mir-350-3p",-0.231721770124798,6.20849229423412,0.886042846563097,1
"mmu-mir-1188-3p",-0.229409756184618,-0.548561647064596,1,1
"mmu-let-7f-2-3p",0.228176306994543,5.485007133327,0.720152343491274,1
"mmu-mir-1895",-0.227260424679841,2.13419934777295,0.942875140476704,1
"mmu-mir-6897-5p",0.226785861933338,-1.13920375254628,1,1
"mmu-mir-7033-5p",0.22597138140286,1.82309996886793,0.762316252901762,1
"mmu-mir-1958",0.225719433154596,-0.417071107191593,0.848749407300675,1
"mmu-mir-5114",-0.223907344902514,0.204791735497485,0.962364960009821,1
"mmu-mir-23b-5p",-0.220998254748989,2.58618386664596,0.924763313144818,1
"mmu-mir-8115",0.220723475195154,2.01952030754468,0.760709273415262,1
"mmu-mir-139-5p",-0.216471583027985,8.22995991577975,0.915880317967748,1
"mmu-let-7e-3p",-0.216312629409622,5.39098947320259,0.897648777999982,1
"mmu-mir-1927",0.2151728173661,0.0971035556673825,0.934087623393047,1
"mmu-mir-1839-5p",0.213248141473999,10.0132012756473,0.73433391079722,1
"mmu-mir-3067-5p",-0.212945023162217,1.56652546195138,1,1
"mmu-mir-7015-5p",-0.211138720947285,-1.25185512686409,1,1
"mmu-mir-676-5p",-0.207207897570821,6.09743118836277,0.916616608784011,1
"mmu-mir-1936",0.204695676354039,0.00622910599962144,0.869251029889699,1
"mmu-mir-361-5p",-0.202526773513069,7.50417334995713,0.905993061505602,1
"mmu-mir-32-3p",0.20003962582443,4.51678347053568,0.745848256619616,1
"mmu-mir-98-5p",-0.199813654755414,11.178018769316,0.896597193468567,1
"mmu-mir-7648-5p",0.199061711072522,-0.935574885700843,0.929382350688117,1
"mmu-mir-551b-3p",-0.197671925009421,-0.0652817893583938,1,1
"mmu-mir-499-3p",-0.196347668086027,-1.5825488009082,1,1
"mmu-mir-7078-5p",-0.196347668086027,-1.5825488009082,1,1
"mmu-mir-1950",0.194566760646571,-0.387684619262487,0.850313964222774,1
"mmu-mir-30c-1-3p",0.193942116639221,5.70953997602395,0.750564105338384,1
"mmu-mir-335-3p",0.193660742750131,12.2861743940043,0.745215105532103,1
"mmu-mir-7653-5p",-0.19012475244453,0.337822397764453,0.97505960604134,1
"mmu-mir-3064-5p",-0.190041681592291,2.75582515562472,0.949795556289846,1
"mmu-mir-149-3p",-0.189417105231234,4.22917207404875,0.966729491481955,1
"mmu-mir-147-5p",0.188427772133375,0.403249386689048,0.915096755556094,1
"mmu-mir-19b-3p",-0.186387837289405,8.09288645867062,0.929372344606233,1
"mmu-mir-122-5p",0.18634610924158,1.9051534955021,0.781693677499668,1
"mmu-mir-466k",0.181385502281975,0.68841468921483,0.835397499112305,1
"mmu-mir-8114",-0.180889383110611,4.3450202483575,0.926657397419494,1
"mmu-mir-3112-3p",0.175818754903278,-0.133678398094641,0.862487774998144,1
"mmu-mir-6238",-0.175269262538469,-0.216164829698851,0.998001671036815,1
"mmu-mir-1843b-5p",-0.175037009174634,7.83836563306013,0.95918025061456,1
"mmu-mir-27b-3p",-0.173297978750405,12.5583376764991,0.936341986538805,1
"mmu-mir-325-5p",0.169961120515917,7.93878469526955,0.771162632128994,1
"mmu-mir-31-5p",0.169256544233439,2.8112466774532,0.790557578054035,1
"mmu-mir-30e-5p",-0.166759206569796,12.3177498002456,0.931175623424769,1
"mmu-mir-1969",-0.165013780682606,1.38455479884136,0.990012631111708,1
"mmu-mir-1195",-0.163122307762769,6.62923107707865,0.986312876820051,1
"mmu-mir-669i",-0.16154630582756,0.967010194361842,1,1
"mmu-mir-26a-1-3p",0.16000338203939,1.31874579525126,0.830920189019425,1
"mmu-mir-7226-3p",-0.158302044790058,0.0848829041353828,1,1
"mmu-mir-6944-3p",-0.157451753017687,1.22151908421077,1,1
"mmu-mir-33-3p",0.156802237878891,2.98778485328234,0.809256001976019,1
"mmu-mir-15b-3p",-0.156515164661915,7.64253853680211,0.944974797500438,1
"mmu-mir-1941-3p",0.153518180330118,-1.33519835118542,1,1
"mmu-mir-6236",0.149638576048325,6.08457524147376,0.788664667186223,1
"mmu-mir-9-5p",0.147896427656888,17.850855301384,0.783206173494454,1
"mmu-mir-1191a",0.145997579208366,6.33668289653647,0.793901603539051,1
"mmu-mir-147-3p",-0.145137434717091,1.37993243986521,1,1
"mmu-mir-20a-3p",-0.144907813151757,3.84783069889942,0.953868164105286,1
"mmu-mir-103-3p",-0.137117178496985,12.3509595683992,0.961762122656874,1
"mmu-mir-26b-5p",0.13366977880985,11.4659487811042,0.798521254361583,1
"mmu-mir-1192",0.133606890845308,-0.219281763692621,0.911779431312609,1
"mmu-mir-138-5p",-0.13229806856235,2.13466297347746,0.995649516782577,1
"mmu-mir-676-3p",0.13215838866486,8.13256494031279,0.802463385140431,1
"mmu-mir-296-5p",-0.130058877242871,7.03829436847352,0.990380504197709,1
"mmu-let-7f-5p",0.129132500881048,15.9672629718389,0.801346301356187,1
"mmu-mir-5615-3p",-0.12497944530621,-1.63307540080521,1,1
"mmu-mir-681",-0.12497944530621,-1.63307540080521,1,1
"mmu-mir-7228-5p",-0.12497944530621,-1.63307540080521,1,1
"mmu-mir-7052-5p",-0.12497944530621,-1.63307540080521,1,1
"mmu-mir-7118-3p",-0.12497944530621,-1.63307540080521,1,1
"mmu-mir-1930-5p",0.124375771221616,1.19524486439052,0.825787519834832,1
"mmu-mir-497b",-0.119229032781588,1.96313107735376,1,1
"mmu-mir-7061-5p",-0.118428670566138,-0.771279118031474,0.91165157090783,1
"mmu-mir-3061-5p",0.117580073512193,1.57878742036387,0.826776659215228,1
"mmu-mir-7079-3p",0.116141570013009,0.244066493586171,0.887065929818846,1
"mmu-mir-93-5p",0.115149542044392,11.4802125655828,0.815877173622289,1
"mmu-mir-344c-3p",0.113786501218516,6.22513967856056,0.819434780079921,1
"mmu-mir-1b-3p",0.113735634820761,0.568293642615393,0.925515879297801,1
"mmu-mir-3068-5p",0.113488889629513,5.82409729930689,0.821747413864381,1
"mmu-mir-106b-5p",0.112749317401726,8.85137871586233,0.819674613543816,1
"mmu-mir-1955-3p",0.112312578471243,0.920077440347497,0.863115730575378,1
"mmu-mir-186-5p",-0.110983969693399,10.1823810359916,0.978959087871491,1
"mmu-mir-190a-5p",0.110520280750879,3.66047408327801,0.824223514940018,1
"mmu-mir-185-5p",0.106967875027875,8.8135134384246,0.82390646803918,1
"mmu-mir-679-5p",0.103833826531664,-0.341284538467541,0.90792723920315,1
"mmu-mir-325-3p",-0.101015739323042,6.37189373877408,0.994047988893883,1
"mmu-mir-3069-3p",0.0986666973057625,1.40201225511087,0.870603086126658,1
"mmu-mir-1191b-5p",-0.097037727999247,1.11970942375443,1,1
"mmu-mir-30b-5p",0.0968306873567923,8.73571570286721,0.833092230337981,1
